latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-34.622143,-58.40909,19.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_100m (km/h)
2024-12-02T06:00,16.7,0.00,49,34.5
2024-12-02T07:00,15.3,0.00,65,21.2
2024-12-02T08:00,14.5,0.00,71,24.3
2024-12-02T09:00,13.8,0.00,75,24.7
2024-12-02T10:00,13.8,0.00,71,21.0
2024-12-02T11:00,14.2,0.00,68,15.7
2024-12-02T12:00,15.4,0.00,63,17.1
2024-12-02T13:00,17.1,0.00,56,14.8
2024-12-02T14:00,18.3,0.00,51,16.5
2024-12-02T15:00,19.4,0.00,46,16.3
2024-12-02T16:00,20.2,0.00,46,18.7
2024-12-02T17:00,21.0,0.00,43,24.7
2024-12-02T18:00,21.1,0.00,41,26.8
2024-12-02T19:00,21.0,0.00,38,29.5
2024-12-02T20:00,20.5,0.00,40,28.9
2024-12-02T21:00,20.2,0.00,42,27.4
2024-12-02T22:00,19.8,0.00,45,22.0
2024-12-02T23:00,18.7,0.00,50,18.8
2024-12-03T00:00,18.0,0.00,54,13.2
2024-12-03T01:00,17.2,0.00,58,20.0
2024-12-03T02:00,15.8,0.00,56,31.1
2024-12-03T03:00,14.3,0.00,59,26.6
2024-12-03T04:00,13.0,0.00,64,23.9
2024-12-03T05:00,12.1,0.00,68,21.1
2024-12-03T06:00,11.5,0.00,72,18.4
2024-12-03T07:00,10.9,0.00,75,18.0
2024-12-03T08:00,10.4,0.00,77,17.7
2024-12-03T09:00,10.1,0.00,77,17.4
2024-12-03T10:00,10.9,0.00,74,16.4
2024-12-03T11:00,12.4,0.00,66,14.2
2024-12-03T12:00,14.0,0.00,58,15.2
2024-12-03T13:00,16.1,0.00,49,13.6
2024-12-03T14:00,17.4,0.00,45,13.0
2024-12-03T15:00,18.7,0.00,42,12.5
2024-12-03T16:00,19.7,0.00,40,11.3
2024-12-03T17:00,20.6,0.00,37,10.1
2024-12-03T18:00,21.1,0.00,36,10.0
2024-12-03T19:00,21.4,0.00,36,10.5
2024-12-03T20:00,21.5,0.00,36,11.7
2024-12-03T21:00,21.1,0.00,37,13.1
2024-12-03T22:00,20.6,0.00,43,8.9
2024-12-03T23:00,19.9,0.00,49,3.5
2024-12-04T00:00,18.6,0.00,60,14.9
2024-12-04T01:00,18.7,0.00,55,16.4
2024-12-04T02:00,18.1,0.00,59,20.8
2024-12-04T03:00,17.5,0.00,62,23.7
2024-12-04T04:00,17.3,0.00,61,24.0
2024-12-04T05:00,16.8,0.00,62,24.8
2024-12-04T06:00,16.3,0.00,63,23.6
2024-12-04T07:00,15.7,0.00,64,23.3
2024-12-04T08:00,15.4,0.00,65,23.9
2024-12-04T09:00,15.2,0.00,67,25.1
2024-12-04T10:00,15.8,0.00,66,25.1
2024-12-04T11:00,17.1,0.00,63,18.8
2024-12-04T12:00,18.9,0.00,59,18.3
2024-12-04T13:00,21.5,0.00,48,19.6
2024-12-04T14:00,23.0,0.00,44,19.1
2024-12-04T15:00,24.1,0.00,39,20.1
2024-12-04T16:00,25.0,0.00,36,20.0
2024-12-04T17:00,25.6,0.00,34,19.5
2024-12-04T18:00,25.9,0.00,34,19.5
2024-12-04T19:00,26.1,0.00,33,19.6
2024-12-04T20:00,26.0,0.00,34,20.2
2024-12-04T21:00,25.5,0.00,36,22.9
2024-12-04T22:00,24.9,0.00,40,21.9
2024-12-04T23:00,23.7,0.00,48,20.7
2024-12-05T00:00,22.7,0.00,54,21.5
2024-12-05T01:00,22.7,0.00,49,26.3
2024-12-05T02:00,21.9,0.00,51,24.5
2024-12-05T03:00,21.4,0.00,52,23.7
2024-12-05T04:00,20.8,0.00,54,23.1
2024-12-05T05:00,20.1,0.00,56,24.7
2024-12-05T06:00,19.5,0.00,57,26.7
2024-12-05T07:00,19.0,0.00,58,27.1
2024-12-05T08:00,18.5,0.00,60,25.5
2024-12-05T09:00,18.3,0.00,62,24.3
2024-12-05T10:00,19.1,0.00,61,24.5
2024-12-05T11:00,20.8,0.00,58,15.4
2024-12-05T12:00,22.9,0.00,53,16.5
2024-12-05T13:00,25.4,0.00,49,16.9
2024-12-05T14:00,26.7,0.00,49,17.3
2024-12-05T15:00,28.0,0.00,45,18.3
2024-12-05T16:00,29.4,0.00,36,20.2
2024-12-05T17:00,30.5,0.00,29,22.4
2024-12-05T18:00,31.1,0.00,24,24.1
2024-12-05T19:00,31.4,0.00,22,24.9
2024-12-05T20:00,31.2,0.00,24,22.1
2024-12-05T21:00,30.8,0.00,26,18.3
2024-12-05T22:00,29.2,0.00,29,11.1
2024-12-05T23:00,26.9,1.00,44,11.9
2024-12-06T00:00,26.8,0.00,45,3.4
2024-12-06T01:00,25.5,0.00,54,10.2
2024-12-06T02:00,24.1,0.00,64,16.5
2024-12-06T03:00,23.6,0.00,67,13.1
2024-12-06T04:00,22.7,0.00,71,14.8
2024-12-06T05:00,20.8,0.00,70,21.9
2024-12-06T06:00,20.7,0.00,62,27.2
2024-12-06T07:00,20.8,0.00,60,28.6
2024-12-06T08:00,20.8,0.00,60,17.8
2024-12-06T09:00,20.9,0.10,72,14.9
2024-12-06T10:00,21.4,0.00,70,12.4
2024-12-06T11:00,22.1,0.00,61,13.5
2024-12-06T12:00,23.6,0.00,56,13.3
2024-12-06T13:00,22.5,0.20,72,7.0
2024-12-06T14:00,24.0,0.10,62,9.4
2024-12-06T15:00,25.2,0.00,55,13.6
2024-12-06T16:00,25.8,0.20,54,16.5
2024-12-06T17:00,26.6,0.00,49,18.0
2024-12-06T18:00,27.0,0.00,46,22.0
2024-12-06T19:00,27.0,0.00,46,21.4
2024-12-06T20:00,26.9,0.00,45,23.8
2024-12-06T21:00,26.7,0.00,41,24.4
2024-12-06T22:00,26.2,0.00,38,24.3
2024-12-06T23:00,24.9,0.00,42,23.0
2024-12-07T00:00,23.5,0.00,47,22.7
2024-12-07T01:00,21.5,0.00,59,25.6
2024-12-07T02:00,19.7,0.00,70,25.1
2024-12-07T03:00,18.3,0.00,76,25.6
2024-12-07T04:00,16.6,0.00,75,25.0
2024-12-07T05:00,15.5,0.00,74,22.0
2024-12-07T06:00,14.7,0.00,76,22.9
2024-12-07T07:00,14.1,0.00,77,21.6
2024-12-07T08:00,13.5,0.00,79,22.2
2024-12-07T09:00,13.2,0.00,79,20.5
2024-12-07T10:00,13.5,0.00,74,18.2
2024-12-07T11:00,14.6,0.00,66,20.1
2024-12-07T12:00,15.8,0.00,57,21.2
2024-12-07T13:00,16.0,0.00,55,20.7
2024-12-07T14:00,16.9,0.00,51,19.6
2024-12-07T15:00,18.5,0.00,42,17.0
2024-12-07T16:00,19.7,0.00,38,17.1
2024-12-07T17:00,20.7,0.00,35,14.5
2024-12-07T18:00,21.3,0.00,31,22.8
2024-12-07T19:00,20.5,0.00,33,17.4
2024-12-07T20:00,21.4,0.00,29,20.9
2024-12-07T21:00,20.6,0.00,30,18.6
2024-12-07T22:00,19.8,0.00,31,22.3
2024-12-07T23:00,19.1,0.00,33,16.9
2024-12-08T00:00,18.7,0.00,36,15.1
2024-12-08T01:00,17.1,0.00,48,13.9
2024-12-08T02:00,16.5,0.00,52,15.0
2024-12-08T03:00,15.8,0.00,55,14.4
2024-12-08T04:00,15.2,0.00,58,12.7
2024-12-08T05:00,14.6,0.00,61,12.3
2024-12-08T06:00,14.1,0.00,63,12.4
2024-12-08T07:00,13.5,0.00,65,13.3
2024-12-08T08:00,13.0,0.00,67,13.8
2024-12-08T09:00,12.4,0.00,69,15.9
2024-12-08T10:00,12.9,0.00,68,17.5
2024-12-08T11:00,14.3,0.00,65,12.7
2024-12-08T12:00,16.2,0.00,56,11.3
2024-12-08T13:00,18.3,0.00,42,5.5
2024-12-08T14:00,19.6,0.00,35,2.9
2024-12-08T15:00,20.7,0.00,31,3.2
2024-12-08T16:00,21.5,0.00,28,4.3
2024-12-08T17:00,21.6,0.00,30,7.2
2024-12-08T18:00,21.5,0.00,35,11.1
2024-12-08T19:00,21.4,0.00,39,13.7
2024-12-08T20:00,21.1,0.00,40,14.7
2024-12-08T21:00,20.4,0.00,42,17.5
2024-12-08T22:00,19.3,0.00,46,21.4
2024-12-08T23:00,18.2,0.00,56,23.4
2024-12-09T00:00,17.9,0.00,59,23.1
2024-12-09T01:00,17.3,0.00,61,22.3
2024-12-09T02:00,17.3,0.00,59,21.3
2024-12-09T03:00,17.2,0.00,57,19.3
2024-12-09T04:00,17.0,0.00,57,17.1
2024-12-09T05:00,16.6,0.00,61,14.7
2024-12-09T06:00,16.1,0.00,64,15.6
2024-12-09T07:00,15.8,0.00,61,16.4
2024-12-09T08:00,15.4,0.00,63,17.1
2024-12-09T09:00,15.5,0.00,65,14.4
2024-12-09T10:00,16.2,0.00,69,13.1
2024-12-09T11:00,17.0,0.00,67,13.7
2024-12-09T12:00,18.1,0.00,62,11.7
2024-12-09T13:00,19.7,0.00,54,9.2
2024-12-09T14:00,20.8,0.00,49,11.8
2024-12-09T15:00,21.8,0.00,42,14.8
2024-12-09T16:00,22.5,0.00,36,14.4
2024-12-09T17:00,23.5,0.00,30,13.2
2024-12-09T18:00,24.3,0.00,26,15.7
2024-12-09T19:00,24.7,0.00,25,15.9
2024-12-09T20:00,24.2,0.00,29,15.1
2024-12-09T21:00,23.4,0.00,29,14.6
2024-12-09T22:00,23.2,0.00,28,10.1
2024-12-09T23:00,23.0,0.00,32,9.0
2024-12-10T00:00,22.3,0.00,39,13.0
2024-12-10T01:00,21.0,0.00,55,12.8
2024-12-10T02:00,20.9,0.00,60,14.4
2024-12-10T03:00,20.7,0.00,64,15.1
2024-12-10T04:00,20.4,0.00,70,16.4
2024-12-10T05:00,20.1,0.00,72,15.8
2024-12-10T06:00,19.9,0.00,73,14.8
2024-12-10T07:00,19.7,0.00,73,14.5
2024-12-10T08:00,19.2,0.00,73,15.8
2024-12-10T09:00,18.6,0.00,70,16.9
2024-12-10T10:00,19.2,0.00,65,16.3
2024-12-10T11:00,20.9,0.00,58,9.6
2024-12-10T12:00,23.1,0.00,47,8.6
2024-12-10T13:00,25.0,0.00,40,7.9
2024-12-10T14:00,25.9,0.00,41,11.3
2024-12-10T15:00,26.5,0.00,41,15.1
2024-12-10T16:00,27.0,0.00,37,18.8
2024-12-10T17:00,27.2,0.00,31,19.0
2024-12-10T18:00,27.4,0.00,28,18.1
2024-12-10T19:00,27.5,0.00,28,17.8
2024-12-10T20:00,27.2,0.00,28,18.0
2024-12-10T21:00,27.0,0.00,28,14.5
2024-12-10T22:00,26.1,0.00,36,14.3
2024-12-10T23:00,24.8,0.00,48,12.5
2024-12-11T00:00,23.9,0.00,59,14.0
2024-12-11T01:00,23.4,0.00,69,20.1
2024-12-11T02:00,23.1,0.00,62,21.2
2024-12-11T03:00,22.8,0.00,61,21.0
2024-12-11T04:00,22.5,0.00,65,20.8
2024-12-11T05:00,22.3,0.00,67,18.8
2024-12-11T06:00,21.8,0.00,67,16.3
2024-12-11T07:00,21.3,0.00,68,16.3
2024-12-11T08:00,20.9,0.00,69,17.1
2024-12-11T09:00,20.8,0.00,70,20.1
2024-12-11T10:00,21.2,0.00,66,20.8
2024-12-11T11:00,22.0,0.00,67,20.0
2024-12-11T12:00,23.2,0.00,64,20.1
2024-12-11T13:00,25.1,0.00,56,24.3
2024-12-11T14:00,26.2,0.00,47,23.3
2024-12-11T15:00,27.1,0.00,42,22.0
2024-12-11T16:00,27.7,0.00,39,21.3
2024-12-11T17:00,28.3,0.00,37,20.6
2024-12-11T18:00,28.7,0.00,36,17.4
2024-12-11T19:00,28.6,0.00,38,16.5
2024-12-11T20:00,27.9,0.00,39,21.4
2024-12-11T21:00,26.9,0.00,42,27.6
2024-12-11T22:00,25.6,0.00,53,29.9
2024-12-11T23:00,24.7,0.00,63,27.0
2024-12-12T00:00,24.4,0.00,69,22.2
2024-12-12T01:00,25.7,0.00,56,31.9
2024-12-12T02:00,25.4,0.00,57,29.5
2024-12-12T03:00,25.2,0.00,58,27.3
2024-12-12T04:00,25.0,0.00,58,34.7
2024-12-12T05:00,24.4,0.00,61,35.9
2024-12-12T06:00,23.8,0.00,66,30.6
2024-12-12T07:00,22.8,0.00,68,32.6
2024-12-12T08:00,22.1,0.00,71,32.1
2024-12-12T09:00,21.8,0.00,74,30.7
2024-12-12T10:00,22.3,0.00,74,26.1
2024-12-12T11:00,23.0,0.00,71,23.9
2024-12-12T12:00,24.2,0.00,66,23.5
2024-12-12T13:00,25.3,0.00,61,20.0
2024-12-12T14:00,26.9,0.00,56,21.8
2024-12-12T15:00,28.3,0.00,51,21.9
2024-12-12T16:00,29.5,0.00,46,21.6
2024-12-12T17:00,30.3,0.00,42,20.6
2024-12-12T18:00,30.6,0.00,40,19.5
2024-12-12T19:00,30.7,0.00,37,16.8
2024-12-12T20:00,30.9,0.00,35,13.0
2024-12-12T21:00,30.1,0.00,38,10.6
2024-12-12T22:00,29.7,0.00,40,9.4
2024-12-12T23:00,25.5,0.10,61,18.2
2024-12-13T00:00,24.9,0.70,67,13.0
2024-12-13T01:00,26.1,0.00,63,10.8
2024-12-13T02:00,26.0,0.00,60,12.0
2024-12-13T03:00,24.9,0.00,65,17.5
2024-12-13T04:00,24.0,0.00,69,12.1
2024-12-13T05:00,23.6,0.00,72,13.3
2024-12-13T06:00,22.3,0.00,79,15.0
2024-12-13T07:00,22.1,0.00,80,16.3
2024-12-13T08:00,21.4,0.00,83,14.3
2024-12-13T09:00,21.5,0.30,84,12.3
2024-12-13T10:00,22.4,0.00,80,14.8
2024-12-13T11:00,23.1,0.00,74,14.3
2024-12-13T12:00,23.3,0.00,73,11.3
2024-12-13T13:00,23.1,0.50,72,7.4
2024-12-13T14:00,24.4,0.40,66,11.2
2024-12-13T15:00,26.6,0.10,59,12.0
2024-12-13T16:00,27.2,0.00,56,9.3
2024-12-13T17:00,25.0,0.40,65,6.9
2024-12-13T18:00,25.5,0.80,62,16.9
2024-12-13T19:00,26.7,0.10,60,17.2
2024-12-13T20:00,26.8,0.00,59,15.7
2024-12-13T21:00,25.5,0.10,61,20.1
2024-12-13T22:00,24.8,0.00,66,22.0
2024-12-13T23:00,24.1,0.00,70,19.2
2024-12-14T00:00,23.4,0.00,74,17.3
2024-12-14T01:00,22.2,0.00,76,18.8
2024-12-14T02:00,21.5,0.00,79,18.8
2024-12-14T03:00,20.7,0.00,83,18.5
2024-12-14T04:00,20.0,0.00,86,19.0
2024-12-14T05:00,19.5,0.00,87,19.4
2024-12-14T06:00,19.0,0.00,90,19.7
2024-12-14T07:00,18.6,0.00,92,20.1
2024-12-14T08:00,18.2,0.00,94,20.8
2024-12-14T09:00,17.9,0.00,96,21.3
2024-12-14T10:00,18.2,0.00,94,20.4
2024-12-14T11:00,19.8,0.00,83,24.8
2024-12-14T12:00,21.2,0.00,74,26.3
2024-12-14T13:00,23.1,0.00,62,27.6
2024-12-14T14:00,24.6,0.00,56,24.8
2024-12-14T15:00,25.8,0.00,52,23.4
2024-12-14T16:00,27.0,0.00,46,25.6
2024-12-14T17:00,27.5,0.00,42,26.8
2024-12-14T18:00,28.1,0.00,37,27.0
2024-12-14T19:00,27.7,0.00,37,28.5
2024-12-14T20:00,26.9,0.00,40,29.9
2024-12-14T21:00,25.7,0.10,49,31.1
2024-12-14T22:00,24.0,0.00,60,29.2
2024-12-14T23:00,22.9,0.00,67,27.9
2024-12-15T00:00,21.8,0.00,71,27.3
2024-12-15T01:00,21.3,0.00,75,23.9
2024-12-15T02:00,20.5,0.00,78,22.6
2024-12-15T03:00,20.0,0.00,81,22.1
2024-12-15T04:00,19.6,0.00,81,20.7
2024-12-15T05:00,19.1,0.00,80,19.8
2024-12-15T06:00,18.7,0.00,81,19.7
2024-12-15T07:00,18.2,0.00,82,20.6
2024-12-15T08:00,17.8,0.00,82,20.7
2024-12-15T09:00,17.6,0.00,83,20.4
2024-12-15T10:00,17.5,0.00,82,21.3
2024-12-15T11:00,18.2,0.00,77,24.0
2024-12-15T12:00,19.5,0.00,71,22.2
2024-12-15T13:00,19.0,0.00,75,24.1
2024-12-15T14:00,21.3,0.00,61,20.2
2024-12-15T15:00,23.5,0.00,50,18.0
2024-12-15T16:00,25.3,0.00,37,21.0
2024-12-15T17:00,26.5,0.00,29,22.3
2024-12-15T18:00,27.0,0.00,27,22.7
2024-12-15T19:00,27.0,0.00,27,22.2
2024-12-15T20:00,26.8,0.00,28,22.0
2024-12-15T21:00,26.1,0.00,30,17.7
2024-12-15T22:00,24.8,0.00,38,16.3
2024-12-15T23:00,24.0,0.00,40,16.2
2024-12-16T00:00,22.4,0.00,49,23.8
2024-12-16T01:00,21.2,0.00,53,20.8
2024-12-16T02:00,20.0,0.00,57,17.7
2024-12-16T03:00,19.0,0.00,62,16.0
2024-12-16T04:00,18.2,0.00,65,14.3
2024-12-16T05:00,17.5,0.00,69,12.7
2024-12-16T06:00,16.8,0.00,72,11.3
2024-12-16T07:00,16.1,0.00,78,12.1
2024-12-16T08:00,15.4,0.00,85,13.6
2024-12-16T09:00,14.8,0.00,90,14.7
2024-12-16T10:00,15.2,0.00,86,12.5
2024-12-16T11:00,16.8,0.00,74,11.1
2024-12-16T12:00,19.1,0.00,56,9.0
2024-12-16T13:00,20.7,0.00,50,7.2
2024-12-16T14:00,22.4,0.00,41,6.6
2024-12-16T15:00,23.9,0.00,37,6.8
2024-12-16T16:00,24.9,0.00,35,7.7
2024-12-16T17:00,25.2,0.00,38,11.1
2024-12-16T18:00,25.1,0.00,41,16.3
2024-12-16T19:00,25.1,0.00,41,16.4
2024-12-16T20:00,24.6,0.00,45,18.4
2024-12-16T21:00,23.2,0.00,62,23.3
2024-12-16T22:00,22.4,0.00,71,24.0
2024-12-16T23:00,21.8,0.00,73,23.8
2024-12-17T00:00,21.6,0.00,72,24.6
2024-12-17T01:00,21.3,0.00,74,23.9
2024-12-17T02:00,21.1,0.00,74,22.4
2024-12-17T03:00,21.0,0.00,74,20.2
2024-12-17T04:00,20.8,0.00,75,20.4
2024-12-17T05:00,20.6,0.00,75,19.8
2024-12-17T06:00,20.4,0.00,76,17.6
2024-12-17T07:00,20.2,0.00,76,19.0
2024-12-17T08:00,20.0,0.00,72,20.1
2024-12-17T09:00,19.7,0.00,73,20.2
2024-12-17T10:00,20.0,0.00,74,17.9
2024-12-17T11:00,20.6,0.00,73,15.9
2024-12-17T12:00,21.4,0.00,68,15.6
2024-12-17T13:00,22.5,0.00,63,13.8
2024-12-17T14:00,23.4,0.00,56,13.5
2024-12-17T15:00,24.2,0.00,53,14.0
2024-12-17T16:00,24.9,0.00,49,13.5
2024-12-17T17:00,25.9,0.00,46,14.3
2024-12-17T18:00,26.5,0.00,45,17.4
2024-12-17T19:00,26.7,0.00,44,19.9
2024-12-17T20:00,26.2,0.00,47,22.3
2024-12-17T21:00,25.1,0.00,53,25.0
2024-12-17T22:00,24.6,0.00,55,24.5
2024-12-17T23:00,23.4,0.00,68,24.7
2024-12-18T00:00,23.1,0.00,78,24.3
2024-12-18T01:00,23.2,0.00,79,23.2
2024-12-18T02:00,23.3,0.00,76,24.1
2024-12-18T03:00,23.3,0.00,71,23.6
2024-12-18T04:00,23.4,0.00,61,24.7
2024-12-18T05:00,23.1,0.00,61,22.9
2024-12-18T06:00,22.5,0.00,63,24.3
2024-12-18T07:00,21.9,0.00,67,26.4
2024-12-18T08:00,21.4,0.00,71,27.3
2024-12-18T09:00,21.2,0.00,73,25.9
2024-12-18T10:00,21.6,0.00,71,24.1
2024-12-18T11:00,22.1,0.00,67,21.5
2024-12-18T12:00,22.8,0.00,64,20.6
2024-12-18T13:00,23.6,0.00,60,18.9
2024-12-18T14:00,25.0,0.00,54,16.0
2024-12-18T15:00,26.1,0.00,48,15.9
2024-12-18T16:00,26.9,0.00,41,15.2
2024-12-18T17:00,27.7,0.00,35,15.6
2024-12-18T18:00,27.9,0.00,36,15.4
2024-12-18T19:00,28.2,0.00,37,14.9
2024-12-18T20:00,28.0,0.00,40,11.8
2024-12-18T21:00,27.5,0.00,44,13.0
2024-12-18T22:00,26.2,0.00,53,16.1
2024-12-18T23:00,25.2,0.00,59,16.3
2024-12-19T00:00,24.8,0.00,63,11.9
2024-12-19T01:00,24.1,0.00,75,9.9
2024-12-19T02:00,24.0,0.00,74,5.6
2024-12-19T03:00,24.2,0.00,74,3.6
2024-12-19T04:00,22.8,0.30,76,12.9
2024-12-19T05:00,22.5,0.50,74,17.2
2024-12-19T06:00,21.6,0.60,79,14.3
2024-12-19T07:00,20.9,0.60,84,12.2
2024-12-19T08:00,20.7,0.90,86,8.1
2024-12-19T09:00,20.5,0.80,90,9.1
2024-12-19T10:00,20.7,0.10,87,7.9
2024-12-19T11:00,21.3,0.00,83,9.1
2024-12-19T12:00,22.5,0.00,75,6.7
2024-12-19T13:00,22.9,0.00,63,4.0
2024-12-19T14:00,23.4,0.00,61,3.6
2024-12-19T15:00,24.5,0.00,56,10.7
2024-12-19T16:00,25.5,0.00,52,12.8
2024-12-19T17:00,25.8,0.00,50,13.1
2024-12-19T18:00,26.0,0.00,48,11.5
2024-12-19T19:00,26.5,0.00,46,10.0
2024-12-19T20:00,26.5,0.00,47,10.6
2024-12-19T21:00,25.7,0.00,50,12.4
2024-12-19T22:00,24.7,0.00,55,12.7
2024-12-19T23:00,23.7,0.00,62,13.1
2024-12-20T00:00,23.6,0.00,68,12.3
2024-12-20T01:00,24.6,0.00,69,14.7
2024-12-20T02:00,24.5,0.00,69,18.1
2024-12-20T03:00,24.3,0.00,69,19.8
2024-12-20T04:00,23.8,0.00,68,20.8
2024-12-20T05:00,23.0,0.00,65,23.3
2024-12-20T06:00,22.5,0.00,66,24.8
2024-12-20T07:00,22.0,0.00,71,24.6
2024-12-20T08:00,21.8,0.00,74,24.0
2024-12-20T09:00,21.6,0.00,73,25.4
2024-12-20T10:00,22.4,0.00,69,27.2
2024-12-20T11:00,24.1,0.00,63,20.1
2024-12-20T12:00,25.6,0.00,59,22.7
2024-12-20T13:00,26.1,0.00,57,34.9
2024-12-20T14:00,26.2,0.00,39,35.0
2024-12-20T15:00,24.4,0.40,45,22.0
2024-12-20T16:00,24.6,0.10,43,18.4
2024-12-20T17:00,27.2,0.00,36,15.9
2024-12-20T18:00,28.7,0.00,32,15.6
2024-12-20T19:00,29.6,0.00,30,18.1
2024-12-20T20:00,29.8,0.00,29,20.9
2024-12-20T21:00,29.3,0.00,30,22.3
2024-12-20T22:00,28.4,0.00,32,19.4
2024-12-20T23:00,27.6,0.00,34,21.1
2024-12-21T00:00,25.9,0.00,37,26.4
2024-12-21T01:00,23.9,0.00,36,32.6
2024-12-21T02:00,20.7,0.00,40,32.9
2024-12-21T03:00,19.2,0.00,39,27.3
2024-12-21T04:00,18.5,0.00,38,26.1
2024-12-21T05:00,17.9,0.00,37,25.1
2024-12-21T06:00,17.3,0.00,38,23.1
2024-12-21T07:00,16.6,0.00,42,21.8
2024-12-21T08:00,16.0,0.00,45,20.1
2024-12-21T09:00,15.6,0.00,48,17.2
2024-12-21T10:00,15.9,0.00,49,15.8
2024-12-21T11:00,17.0,0.00,49,13.8
2024-12-21T12:00,18.3,0.00,48,11.1
2024-12-21T13:00,17.9,0.00,58,9.8
2024-12-21T14:00,18.8,0.00,59,9.7
2024-12-21T15:00,19.7,0.00,58,7.8
2024-12-21T16:00,20.5,0.00,50,5.6
2024-12-21T17:00,20.9,0.00,45,3.5
2024-12-21T18:00,22.6,0.00,38,5.1
2024-12-21T19:00,22.6,0.00,39,8.0
2024-12-21T20:00,22.1,0.00,44,12.7
2024-12-21T21:00,21.7,0.00,48,15.6
2024-12-21T22:00,21.2,0.00,49,13.5
2024-12-21T23:00,20.8,0.00,53,11.8
2024-12-22T00:00,20.4,0.00,58,16.0
2024-12-22T01:00,20.2,0.00,59,18.4
2024-12-22T02:00,20.2,0.00,59,18.9
2024-12-22T03:00,19.8,0.00,54,21.2
2024-12-22T04:00,19.3,0.00,48,21.5
2024-12-22T05:00,18.8,0.00,52,20.8
2024-12-22T06:00,18.4,0.00,56,21.4
2024-12-22T07:00,18.1,0.00,58,20.8
2024-12-22T08:00,17.8,0.00,60,19.2
2024-12-22T09:00,17.3,0.00,65,18.9
2024-12-22T10:00,17.6,0.00,66,15.5
2024-12-22T11:00,18.4,0.00,62,15.1
2024-12-22T12:00,19.7,0.00,53,14.9
2024-12-22T13:00,20.4,0.00,53,10.2
2024-12-22T14:00,22.0,0.00,46,10.4
2024-12-22T15:00,23.5,0.00,42,10.8
2024-12-22T16:00,24.7,0.00,40,13.4
2024-12-22T17:00,25.3,0.00,42,17.1
2024-12-22T18:00,25.8,0.00,41,17.8
2024-12-22T19:00,26.1,0.00,40,19.4
2024-12-22T20:00,26.3,0.00,39,19.5
2024-12-22T21:00,26.6,0.00,35,19.5
2024-12-22T22:00,26.4,0.00,34,16.7
2024-12-22T23:00,25.9,0.00,35,15.7
2024-12-23T00:00,25.1,0.00,39,16.6
2024-12-23T01:00,24.3,0.00,47,18.1
2024-12-23T02:00,23.4,0.00,44,19.3
2024-12-23T03:00,22.7,0.00,41,19.8
2024-12-23T04:00,22.2,0.00,41,19.8
2024-12-23T05:00,21.5,0.00,47,20.5
2024-12-23T06:00,20.6,0.00,53,22.5
2024-12-23T07:00,20.0,0.00,55,24.1
2024-12-23T08:00,19.4,0.00,53,24.8
2024-12-23T09:00,19.1,0.00,57,25.9
2024-12-23T10:00,19.5,0.00,59,22.0
2024-12-23T11:00,20.9,0.00,57,20.6
2024-12-23T12:00,22.5,0.00,53,21.5
2024-12-23T13:00,24.8,0.00,44,19.2
2024-12-23T14:00,26.2,0.00,40,20.7
2024-12-23T15:00,27.6,0.00,35,21.8
2024-12-23T16:00,28.6,0.00,31,21.6
2024-12-23T17:00,29.3,0.00,28,22.6
2024-12-23T18:00,29.5,0.00,28,22.4
2024-12-23T19:00,29.8,0.00,29,23.6
2024-12-23T20:00,29.6,0.00,30,24.0
2024-12-23T21:00,29.1,0.00,32,25.1
2024-12-23T22:00,28.6,0.00,33,24.3
2024-12-23T23:00,27.6,0.00,39,22.7
2024-12-24T00:00,27.2,0.00,41,22.4
2024-12-24T01:00,26.4,0.00,45,16.4
2024-12-24T02:00,26.4,0.00,44,9.1
2024-12-24T03:00,23.5,2.20,64,15.5
2024-12-24T04:00,22.7,1.00,67,9.8
2024-12-24T05:00,22.2,0.00,69,18.8
2024-12-24T06:00,20.9,0.00,73,12.3
2024-12-24T07:00,20.2,0.20,78,9.1
2024-12-24T08:00,20.0,0.00,79,8.4
2024-12-24T09:00,20.1,0.00,79,3.1
2024-12-24T10:00,20.8,0.00,77,6.5
2024-12-24T11:00,21.5,0.00,71,7.9
2024-12-24T12:00,23.1,0.00,64,9.4
2024-12-24T13:00,19.4,0.00,79,13.4
2024-12-24T14:00,20.4,0.00,73,12.8
2024-12-24T15:00,22.0,0.00,59,11.1
2024-12-24T16:00,24.5,0.00,47,13.8
2024-12-24T17:00,25.2,0.00,43,19.2
2024-12-24T18:00,25.2,0.00,40,24.5
2024-12-24T19:00,24.6,0.00,42,23.1
2024-12-24T20:00,24.1,0.00,46,18.8
2024-12-24T21:00,23.2,0.20,47,23.9
2024-12-24T22:00,22.4,0.00,53,20.0
2024-12-24T23:00,21.6,0.00,58,21.4
2024-12-25T00:00,20.5,0.00,63,21.4
2024-12-25T01:00,19.6,0.00,67,15.1
2024-12-25T02:00,19.4,0.00,69,17.6
2024-12-25T03:00,18.9,0.00,72,19.1
2024-12-25T04:00,18.1,0.00,74,22.2
2024-12-25T05:00,17.2,0.00,78,22.7
2024-12-25T06:00,16.5,0.00,82,21.8
2024-12-25T07:00,16.0,0.00,85,20.7
2024-12-25T08:00,15.5,0.00,83,23.5
